LocalTime,W,DHT11_temp,DHT11_humidity,LM35_tempC,INA219_busVoltage_V,INA219_shuntVoltage_mV,INA219_current_mA,INA219_power_mW,ACS712_20A_current_A,,,,,
2025/10/4 18:10,0.0055,37,45,32.71,0.05,-0.01,-1,0,0.11,,,,,
2025/10/4 18:11,0.0044,36,45,34.67,0.04,-0.01,-1,0,0.11,,,,,
2025/10/4 18:12,0.0033,36,45,34.18,0.03,-0.02,-2,0,0.11,,,,,
2025/10/4 18:13,0.0033,37,45,31.25,0.03,-0.01,-1,0,0.11,,,,,
2025/10/4 18:14,0.0022,36,45,35.16,0.02,-0.02,-1,0,0.11,,,,,
2025/10/4 18:16,0.0022,36,45,35.16,0.02,-0.02,-2,0,0.11,,,,,
2025/10/4 18:17,0.0022,36,45,33.2,0.02,-0.01,-1,0,0.11,,,,,
2025/10/4 18:18,0.0011,36,45,33.2,0.01,0,0,0,0.11,,,,,
2025/10/4 18:19,0.0011,36,45,34.67,0.01,-0.01,-2,0,0.11,,,,,
2025/10/4 18:20,0.0011,36,45,34.67,0.01,-0.01,-1,0,0.11,,,,,
2025/10/4 18:21,0.0011,36,45,34.18,0.01,-0.01,-1,0,0.11,,,,,
2025/10/4 18:22,0.0011,37,45,32.23,0.01,-0.02,-2,0,0.11,,,,,
2025/10/4 18:23,0.0011,37,45,32.71,0.01,-0.01,-1,0,0.11,,,,,
2025/10/4 18:25,0,37,46,34.18,0,-0.01,-1,0,0.11,,,,,
2025/10/4 18:26,0,37,46,34.67,0,-0.01,-1,0,0.11,,,,,
2025/10/4 18:27,0,37,46,31.74,0,-0.01,-1,0,0.1,,,,,
2025/10/4 18:28,0,37,46,34.18,0,-0.02,-2,0,0.11,,,,,
2025/10/4 18:29,0,37,46,34.67,0,-0.01,-1,0,0.11,,,,,
2025/10/4 18:30,0,37,46,34.67,0,-0.02,-2,0,0.11,,,,,
2025/10/4 18:31,0,37,46,34.67,0,-0.02,-2,0,0.12,,,,,
2025/10/4 18:32,0,37,46,33.69,0,0,0,0,0.13,,,,,
2025/10/4 18:33,0,37,46,34.67,0,-0.02,-2,0,0.12,,,,,
2025/10/4 18:35,0,37,46,34.67,0,-0.01,-1,0,0.11,,,,,
2025/10/4 18:36,0,37,46,33.69,0,-0.02,-2,0,0.11,,,,,
2025/10/4 18:37,0,37,46,33.69,0,-0.01,-1,0,0.11,,,,,
2025/10/4 18:38,0,37,46,34.67,0,-0.01,-1,0,0.11,,,,,
2025/10/4 18:39,0,37,46,33.69,0,-0.01,-1,0,0.11,,,,,
2025/10/4 18:40,0,37,46,35.16,0,-0.01,-1,0,0.1,,,,,
2025/10/4 18:41,0,37,46,33.69,0,-0.01,-1,0,0.12,,,,,
2025/10/4 18:42,0,37,46,34.67,0,-0.01,-1,0,0.12,,,,,
2025/10/4 18:43,0,37,46,35.16,0,-0.01,-1,0,0.11,,,,,
2025/10/4 18:44,0,38,46,34.18,0,-0.02,-2,0,0.11,,,,,
2025/10/4 18:46,0,37,46,34.18,0,-0.01,-1,0,0.12,,,,,
2025/10/4 18:47,0,37,46,34.67,0,-0.01,-1,0,0.11,,,,,
2025/10/4 18:48,0,38,46,34.18,0,-0.01,-1,0,0.11,,,,,
2025/10/4 18:49,0,38,46,33.2,0,-0.01,-1,0,0.11,,,,,
2025/10/4 18:50,0,38,46,33.69,0,-0.01,-1,0,0.12,,,,,
2025/10/4 18:51,0,38,46,34.67,0,-0.01,-1,0,0.11,,,,,
2025/10/4 18:52,0,38,46,33.2,0,-0.02,-2,0,0.11,,,,,
2025/10/4 18:53,0,38,47,35.16,0,-0.02,-2,0,0.11,,,,,
2025/10/4 18:54,0,38,47,34.18,0,-0.01,-1,0,0.11,,,,,
2025/10/4 18:56,0,37,47,33.69,0,-0.01,-1,0,0.11,,,,,
2025/10/4 18:57,0,38,47,34.18,0,-0.02,-2,0,0.11,,,,,
2025/10/4 18:58,0,37,47,34.67,0,-0.01,-1,0,0.11,,,,,
2025/10/4 18:59,0,37,47,33.69,0,-0.01,0,0,0.1,,,,,
2025/10/4 19:00,0,38,47,34.67,0,-0.02,-1,0,0.1,,,,,
2025/10/4 19:01,0,37,47,33.2,0,-0.02,-1,0,0.12,,,,,
2025/10/4 19:02,0,38,47,33.69,0,-0.02,-2,0,0.12,,,,,
2025/10/4 19:03,0.0012,38,46,34.18,0.01,-0.01,-1,0,0.12,,,,,
2025/10/4 19:04,0,38,46,34.67,0,-0.01,-1,0,0.11,,,,,
2025/10/4 19:06,0,38,46,33.69,0,-0.01,-1,0,0.11,,,,,
2025/10/4 19:07,0,38,46,33.2,0,-0.01,-1,0,0.11,,,,,
2025/10/4 19:06,0,37,45,32.71,0,-0.02,-2,0,0.1,,,,,
2025/10/4 19:07,0,37,45,34.18,0,-0.01,-1,0,0.12,,,,,
2025/10/4 19:08,0,37,45,33.69,0,-0.01,-1,0,0.11,,,,,
2025/10/4 19:09,0,37,45,33.2,0,-0.01,-1,0,0.1,,,,,
2025/10/4 19:11,0,37,45,34.18,0,-0.02,-2,0,0.11,,,,,
2025/10/4 19:12,0,37,45,31.74,0,-0.01,-1,0,0.12,,,,,
2025/10/4 19:13,0,37,45,33.2,0,-0.01,-1,0,0.11,,,,,
2025/10/4 19:14,0,37,45,33.2,0,-0.01,-1,0,0.11,,,,,
2025/10/4 19:15,0,37,45,33.2,0,-0.01,-1,0,0.1,,,,,
2025/10/4 19:16,0,37,45,34.18,0,-0.02,-2,0,0.11,,,,,
2025/10/4 19:17,0,37,45,33.69,0,-0.01,-1,0,0.11,,,,,
2025/10/4 19:18,0,37,45,34.67,0,-0.01,-1,0,0.11,,,,,
2025/10/4 19:20,0,37,46,35.16,0,-0.01,-1,0,0.12,,,,,
2025/10/4 19:21,0,37,46,34.18,0,-0.02,-2,0,0.11,,,,,
2025/10/4 19:22,0,37,46,33.2,0,-0.01,-1,0,0.11,,,,,
2025/10/4 19:23,0,37,46,34.67,0,-0.01,-1,0,0.11,,,,,
2025/10/4 19:24,0,37,46,33.69,0,-0.01,-1,0,0.11,,,,,
2025/10/4 19:25,0,37,46,34.67,0,-0.01,-1,0,0.11,,,,,
2025/10/4 19:26,0,37,46,34.18,0,-0.02,-2,0,0.11,,,,,
2025/10/4 19:27,0,37,46,33.69,0,-0.01,-1,0,0.1,,,,,
2025/10/4 19:29,0,37,47,34.67,0,-0.01,-1,0,0.11,,,,,
2025/10/4 19:30,0,37,47,33.69,0,-0.01,-2,0,0.1,,,,,
2025/10/4 19:31,0,37,47,34.18,0,-0.01,-1,0,0.1,,,,,
2025/10/4 19:32,0,37,47,34.67,0,-0.02,-2,0,0.11,,,,,
2025/10/4 19:33,0,37,47,32.71,0,-0.01,-1,0,0.11,,,,,
2025/10/4 19:34,0,37,47,34.18,0,-0.02,-2,0,0.11,,,,,
2025/10/4 19:35,0,37,47,34.18,0,-0.02,-2,0,0.1,,,,,
2025/10/4 19:36,0,37,47,34.67,0,-0.02,-1,0,0.11,,,,,
2025/10/4 19:37,0,37,47,31.25,0,-0.01,-1,0,0.11,,,,,
2025/10/4 19:38,0,37,47,33.69,0,-0.01,-1,0,0.1,,,,,
2025/10/4 19:40,0,37,47,34.18,0,-0.02,-2,0,0.11,,,,,
2025/10/4 19:41,0,37,46,33.69,0,-0.01,-1,0,0.11,,,,,
2025/10/4 19:42,0,37,46,33.69,0,-0.01,-1,0,0.11,,,,,
2025/10/4 19:43,0,37,47,32.23,0,-0.01,-1,0,0.11,,,,,
2025/10/4 19:44,0,37,47,33.2,0,-0.02,-2,0,0.1,,,,,
2025/10/4 19:45,0,37,47,33.69,0,-0.01,-1,0,0.1,,,,,
2025/10/4 19:46,0,37,47,32.71,0,-0.02,-2,0,0.1,,,,,
2025/10/4 19:47,0,37,47,34.18,0,-0.02,-2,0,0.1,,,,,
2025/10/4 19:48,0,37,47,32.71,0,-0.01,-1,0,0.11,,,,,
2025/10/4 19:49,0,37,47,33.2,0,-0.02,-2,0,0.11,,,,,
2025/10/4 19:51,0,37,47,34.18,0,-0.01,-1,0,0.11,,,,,
2025/10/4 19:52,0,37,47,35.16,0,-0.02,-2,0,0.11,,,,,
2025/10/4 19:53,0,37,47,34.18,0,-0.01,-1,0,0.12,,,,,
2025/10/4 19:54,0,37,47,34.67,0,-0.01,-1,0,0.11,,,,,
2025/10/4 19:55,0,37,47,33.69,0,-0.02,-2,0,0.11,,,,,
2025/10/4 19:56,0,37,47,35.16,0,-0.01,-1,0,0.12,,,,,
2025/10/4 19:57,0,37,47,33.2,0,-0.01,-1,0,0.11,,,,,
2025/10/4 19:58,0,37,47,34.18,0,-0.01,-1,0,0.11,,,,,
2025/10/4 19:59,0,37,47,33.69,0,-0.01,-1,0,0.1,,,,,
2025/10/4 20:01,0,37,47,34.67,0,-0.01,-1,0,0.1,,,,,
2025/10/4 20:02,0,37,47,35.16,0,-0.01,-1,0,0.11,,,,,
2025/10/4 20:03,0,37,47,35.16,0,-0.01,-1,0,0.11,,,,,
2025/10/4 20:04,0,37,47,34.18,0,-0.01,-1,0,0.11,,,,,
2025/10/4 20:05,0,37,47,34.18,0,-0.02,-2,0,0.11,,,,,
2025/10/4 20:06,0,37,47,33.69,0,-0.01,-1,0,0.11,,,,,
2025/10/4 20:07,0,37,47,32.23,0,-0.01,-1,0,0.11,,,,,
2025/10/4 20:07,0,36,47,34.67,0,-0.01,-1,0,0.11,,,,,
2025/10/4 20:08,0,36,47,32.71,0,-0.02,-2,0,0.11,,,,,
2025/10/4 20:09,0,36,46,33.69,0,-0.01,-1,0,0.11,,,,,
2025/10/4 20:10,0,36,46,34.18,0,-0.01,-1,0,0.11,,,,,
2025/10/4 20:11,0,36,46,32.23,0,-0.02,-2,0,0.1,,,,,
2025/10/4 20:12,0,36,46,34.18,0,-0.02,-2,0,0.11,,,,,
2025/10/4 20:13,0,37,46,33.69,0,-0.02,-2,0,0.1,,,,,
2025/10/4 20:14,0,37,46,34.18,0,-0.02,-2,0,0.11,,,,,
2025/10/4 20:16,0,37,46,33.2,0,-0.02,-2,0,0.11,,,,,
2025/10/4 20:17,0,37,46,33.69,0,-0.01,-1,0,0.12,,,,,
2025/10/4 20:18,0,37,46,34.18,0,-0.01,-1,0,0.11,,,,,
2025/10/4 20:19,0,36,46,34.18,0,-0.01,-1,0,0.12,,,,,
2025/10/4 20:20,0,37,46,33.69,0,-0.02,-2,0,0.11,,,,,
2025/10/4 20:21,0,37,46,35.16,0,-0.02,-2,0,0.11,,,,,
2025/10/4 20:22,0,37,46,34.18,0,-0.01,-1,0,0.11,,,,,
2025/10/4 20:23,0,37,46,34.18,0,-0.01,-1,0,0.11,,,,,
2025/10/4 20:25,0,37,46,33.2,0,-0.01,-1,0,0.11,,,,,
2025/10/4 20:26,0,37,46,34.18,0,-0.02,-2,0,0.11,,,,,
2025/10/4 20:27,0,37,46,33.2,0,-0.01,-1,0,0.11,,,,,
2025/10/4 20:28,0,37,47,34.18,0,-0.02,-2,0,0.11,,,,,
2025/10/4 20:29,0,37,47,34.18,0,-0.02,-2,0,0.11,,,,,
2025/10/4 20:30,0,37,47,32.71,0,-0.01,-1,0,0.11,,,,,
2025/10/4 20:31,0,36,47,35.16,0,-0.01,-1,0,0.11,,,,,
2025/10/4 20:32,0,36,47,34.18,0,-0.01,-1,0,0.11,,,,,
2025/10/4 20:34,0,37,47,33.2,0,-0.02,-2,0,0.11,,,,,
2025/10/4 20:35,0,36,47,32.71,0,-0.01,-2,0,0.11,,,,,
2025/10/4 20:36,0,36,47,34.67,0,-0.02,-2,0,0.11,,,,,
2025/10/4 20:37,0,36,47,34.18,0,-0.03,-3,0,0.11,,,,,
2025/10/4 20:38,0,36,47,35.16,0,-0.01,-1,0,0.12,,,,,
2025/10/4 20:39,0,37,47,34.18,0,-0.01,-1,0,0.11,,,,,
2025/10/4 20:40,0,36,47,34.18,0,-0.01,-1,0,0.11,,,,,
2025/10/4 20:41,0,36,47,33.69,0,0,0,0,0.1,,,,,
2025/10/4 20:42,0,36,47,34.67,0,-0.02,-1,0,0.12,,,,,
2025/10/4 20:44,0,36,47,32.23,0,-0.02,-2,0,0.11,,,,,
2025/10/4 20:45,0,36,47,33.69,0,-0.01,-1,0,0.11,,,,,
2025/10/4 20:46,0,36,47,33.2,0,-0.01,-1,0,0.1,,,,,
2025/10/4 20:47,0,36,47,33.2,0,-0.01,-1,0,0.11,,,,,
2025/10/4 20:48,0,36,47,33.69,0,-0.01,-1,0,0.12,,,,,
2025/10/4 20:49,0,36,47,33.2,0,-0.01,-1,0,0.11,,,,,
2025/10/4 20:50,0,36,47,32.71,0,-0.01,-1,0,0.12,,,,,
2025/10/4 20:51,0,36,48,34.18,0,-0.02,-2,0,0.11,,,,,
2025/10/4 20:52,0,36,48,33.2,0,-0.01,-1,0,0.1,,,,,
2025/10/4 20:54,0,36,48,33.69,0,-0.03,-3,0,0.11,,,,,
2025/10/4 20:55,0,36,48,32.71,0,-0.01,-1,0,0.11,,,,,
2025/10/4 20:56,0,37,48,34.18,0,-0.01,-1,0,0.11,,,,,
2025/10/4 20:57,0,37,48,33.69,0,-0.01,-1,0,0.12,,,,,
2025/10/4 20:58,0,37,48,32.23,0,-0.01,-1,0,0.12,,,,,
2025/10/4 20:59,0,37,48,33.2,0,-0.01,-1,0,0.12,,,,,
2025/10/4 21:00,0,37,48,33.2,0,-0.01,-2,0,0.12,,,,,
2025/10/4 21:01,0,37,48,33.2,0,-0.01,-1,0,0.1,,,,,
2025/10/4 21:02,0,37,48,34.67,0,-0.01,-1,0,0.12,,,,,
2025/10/4 21:04,0,37,48,34.18,0,-0.02,-2,0,0.11,,,,,
2025/10/4 21:05,0,37,48,33.2,0,-0.01,-1,0,0.12,,,,,
2025/10/4 21:06,0,36,48,32.71,0,-0.02,-2,0,0.11,,,,,
2025/10/4 21:07,0,36,48,33.69,0,-0.01,-1,0,0.11,,,,,
2025/10/4 21:06,0,37,48,34.18,0,-0.03,-3,0,0.11,,,,,
2025/10/4 21:07,0,36,48,32.23,0,-0.02,-1,0,0.11,,,,,
2025/10/4 21:09,0,36,48,34.67,0,-0.02,-2,0,0.11,,,,,
2025/10/4 21:10,0,36,48,34.67,0,-0.02,-2,0,0.12,,,,,
2025/10/4 21:11,0,37,48,32.23,0,-0.02,-2,0,0.11,,,,,
2025/10/4 21:12,0,36,48,34.18,0,-0.01,-1,0,0.12,,,,,
2025/10/4 21:13,0,37,48,34.18,0,-0.02,-2,0,0.11,,,,,
2025/10/4 21:14,0,37,48,34.18,0,-0.01,-1,0,0.12,,,,,
2025/10/4 21:15,0,37,49,34.67,0,-0.02,-2,0,0.11,,,,,
2025/10/4 21:16,0,37,49,34.18,0,-0.01,-1,0,0.12,,,,,
2025/10/4 21:17,0,37,49,33.69,0,-0.01,-1,0,0.1,,,,,
2025/10/4 21:18,0,37,49,33.2,0,-0.02,-2,0,0.12,,,,,
2025/10/4 21:20,0,37,49,32.71,0,-0.01,-1,0,0.11,,,,,
2025/10/4 21:21,0,37,49,33.2,0,-0.01,-1,0,0.11,,,,,
2025/10/4 21:22,0,37,49,34.18,0,-0.01,-1,0,0.11,,,,,
2025/10/4 21:23,0,37,49,33.69,0,-0.02,-2,0,0.12,,,,,
2025/10/4 21:24,0,37,49,33.2,0,-0.01,-1,0,0.11,,,,,
2025/10/4 21:25,0,37,48,34.67,0,-0.02,-2,0,0.11,,,,,
2025/10/4 21:26,0,37,48,34.67,0,-0.01,-1,0,0.11,,,,,
2025/10/4 21:27,0,36,48,33.2,0,-0.01,-1,0,0.11,,,,,
2025/10/4 21:29,0,37,48,34.67,0,-0.01,-1,0,0.1,,,,,
2025/10/4 21:30,0,36,48,34.67,0,-0.01,-1,0,0.11,,,,,
2025/10/4 21:31,0,37,48,30.27,0,-0.01,-2,0,0.11,,,,,
2025/10/4 21:32,0,36,48,33.2,0,-0.02,-2,0,0.11,,,,,
2025/10/4 21:33,0,36,48,34.67,0,-0.01,-1,0,0.13,,,,,
2025/10/4 21:34,0,36,48,34.18,0,-0.01,-1,0,0.11,,,,,
2025/10/4 21:35,0,36,48,34.18,0,-0.02,-2,0,0.11,,,,,
2025/10/4 21:36,0,36,49,35.16,0,-0.02,-2,0,0.11,,,,,
2025/10/4 21:37,0,36,49,33.2,0,-0.02,-2,0,0.12,,,,,
2025/10/4 21:39,0,36,49,34.67,0,-0.02,-2,0,0.11,,,,,
2025/10/4 21:40,0,36,49,32.23,0,-0.02,-2,0,0.11,,,,,
2025/10/4 21:41,0,36,49,32.71,0,-0.01,-1,0,0.11,,,,,
2025/10/4 21:42,0,36,49,33.69,0,-0.02,-2,0,0.11,,,,,
2025/10/4 21:43,0,37,49,33.2,0,-0.02,-2,0,0.11,,,,,
2025/10/4 21:44,0,37,49,34.18,0,0,0,0,0.12,,,,,
2025/10/4 21:45,0,36,49,33.2,0,-0.01,-1,0,0.11,,,,,
2025/10/4 21:46,0,36,49,33.2,0,-0.02,-2,0,0.11,,,,,
2025/10/4 21:47,0,36,49,32.71,0,-0.02,-2,0,0.11,,,,,
2025/10/4 21:49,0,36,49,32.23,0,-0.01,-1,0,0.1,,,,,
2025/10/4 21:50,0,36,49,34.67,0,-0.01,-1,0,0.11,,,,,
2025/10/4 21:51,0,36,49,35.16,0,-0.02,-2,0,0.11,,,,,
2025/10/4 21:52,0,36,48,32.71,0,-0.02,-2,0,0.11,,,,,
2025/10/4 21:53,0,36,49,34.67,0,-0.01,-1,0,0.11,,,,,
2025/10/4 21:54,0,37,49,33.69,0,-0.01,-1,0,0.12,,,,,
2025/10/4 21:55,0,36,49,33.69,0,-0.01,-1,0,0.11,,,,,
2025/10/4 21:56,0,36,49,32.71,0,-0.02,-2,0,0.11,,,,,
2025/10/4 21:58,0,36,49,32.23,0,-0.01,-1,0,0.11,,,,,
2025/10/4 21:59,0,36,49,34.18,0,-0.02,-2,0,0.12,,,,,
2025/10/4 23:58,0.0048,36,51,33.2,0.04,-0.02,0,0,0.12,,,,,
2025/10/4 23:59,0.0048,36,50,34.67,0.04,-0.01,-1,0,0.12,,,,,
2025/10/5 00:00,0.0044,36,50,34.18,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 00:01,0.0044,37,50,32.71,0.04,-0.02,-2,0,0.11,,,,,
2025/10/5 00:03,0.0044,37,49,34.18,0.04,-0.02,-2,0,0.11,,,,,
2025/10/5 00:04,0.0048,37,49,34.67,0.04,-0.02,-2,0,0.12,,,,,
2025/10/5 00:05,0.0044,37,49,32.71,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 00:06,0.004,37,49,33.69,0.04,-0.02,-2,0,0.1,,,,,
2025/10/5 00:07,0.0044,37,49,33.69,0.04,-0.01,-2,0,0.11,,,,,
2025/10/5 00:08,0.0048,37,49,33.69,0.04,-0.01,-1,0,0.12,,,,,
2025/10/5 00:09,0.0044,37,49,32.71,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 00:10,0.0044,37,49,34.18,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 00:12,0.0044,36,49,34.18,0.04,-0.02,-2,0,0.11,,,,,
2025/10/5 00:13,0.0048,37,49,32.71,0.04,-0.01,-1,0,0.12,,,,,
2025/10/5 00:14,0.0044,37,48,34.18,0.04,-0.02,-2,0,0.11,,,,,
2025/10/5 00:15,0.0044,37,48,31.25,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 00:16,0.004,37,48,32.23,0.04,-0.02,-2,0,0.1,,,,,
2025/10/5 00:17,0.0044,37,48,34.18,0.04,-0.02,-2,0,0.11,,,,,
2025/10/5 00:18,0.0044,36,48,33.2,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 00:19,0.0044,37,48,34.67,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 00:20,0.0044,37,48,31.74,0.04,-0.02,-2,0,0.11,,,,,
2025/10/5 00:22,0.0044,37,48,33.69,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 00:23,0.0044,37,47,33.69,0.04,-0.02,-2,0,0.11,,,,,
2025/10/5 00:24,0.0044,37,48,32.71,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 00:25,0.0044,36,47,33.2,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 00:26,0.0048,37,48,35.16,0.04,-0.01,-1,0,0.12,,,,,
2025/10/5 00:27,0.0044,36,47,34.18,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 00:28,0.0048,37,48,33.2,0.04,-0.01,-1,0,0.12,,,,,
2025/10/5 00:30,0.0044,37,48,33.69,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 00:31,0.0048,37,48,33.2,0.04,-0.01,-1,0,0.12,,,,,
2025/10/5 00:32,0.0044,37,48,35.16,0.04,-0.02,-2,0,0.11,,,,,
2025/10/5 00:33,0.0044,37,48,34.18,0.04,-0.02,-2,0,0.11,,,,,
2025/10/5 00:34,0.0048,37,48,33.2,0.04,-0.01,-1,0,0.12,,,,,
2025/10/5 00:35,0.0044,36,48,32.71,0.04,-0.02,-2,0,0.11,,,,,
2025/10/5 00:36,0.0044,37,48,34.18,0.04,0,0,0,0.11,,,,,
2025/10/5 00:37,0.0044,37,48,33.69,0.04,-0.02,-2,0,0.11,,,,,
2025/10/5 00:38,0.0044,36,48,32.23,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 00:40,0.0048,36,48,33.2,0.04,-0.01,-1,0,0.12,,,,,
2025/10/5 00:41,0.0044,36,48,34.18,0.04,-0.03,-3,0,0.11,,,,,
2025/10/5 00:42,0.0044,37,47,33.69,0.04,-0.02,-2,0,0.11,,,,,
2025/10/5 00:43,0.0044,36,47,33.69,0.04,-0.02,-2,0,0.11,,,,,
2025/10/5 00:44,0.0044,37,47,32.71,0.04,-0.02,-2,0,0.11,,,,,
2025/10/5 00:45,0.0048,36,47,34.18,0.04,-0.02,-2,0,0.12,,,,,
2025/10/5 00:46,0.0044,36,47,32.23,0.04,-0.02,-2,0,0.11,,,,,
2025/10/5 00:47,0.0044,36,47,33.69,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 00:49,0.0048,36,47,32.71,0.04,-0.01,-1,0,0.12,,,,,
2025/10/5 00:50,0.0044,36,47,33.2,0.04,0,-2,0,0.11,,,,,
2025/10/5 00:51,0.0044,36,47,33.69,0.04,-0.02,-2,0,0.11,,,,0,1899-12-30 0:00:00
2025/10/5 00:52,0.0044,36,47,33.69,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 00:53,0.0048,36,47,34.67,0.04,-0.02,-2,0,0.12,,,,,
2025/10/5 00:54,0.0044,36,47,33.2,0.04,-0.02,-2,0,0.11,,,,,
2025/10/5 00:55,0.0048,36,47,35.16,0.04,-0.02,-2,0,0.12,,,,,
2025/10/5 00:56,0.0048,36,47,32.23,0.04,-0.01,-1,0,0.12,,,,,
2025/10/5 00:57,0.0044,36,47,34.18,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 00:58,0.0044,36,47,32.23,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 00:59,0.0044,36,47,33.2,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 01:00,0.0044,36,47,31.74,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 01:01,0.0044,36,47,35.16,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 01:02,0.0048,36,47,32.71,0.04,-0.02,-2,0,0.12,,,,,
2025/10/5 01:03,0.004,36,47,33.69,0.04,-0.01,-1,0,0.1,,,,,
2025/10/5 01:04,0.0044,36,48,31.74,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 01:05,0.0044,36,47,33.69,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 01:06,0.0044,36,47,33.2,0.04,-0.02,-2,0,0.11,,,,,
2025/10/5 01:07,0.0048,36,47,35.16,0.04,-0.01,-1,0,0.12,,,,,
2025/10/5 01:08,0.0044,36,47,34.67,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 01:09,0.0044,36,47,33.2,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 01:10,0.0044,36,47,31.25,0.04,-0.02,-1,0,0.11,,,,,
2025/10/5 01:11,0.0044,36,47,34.67,0.04,-0.02,-2,0,0.11,,,,,
2025/10/5 01:13,0.004,36,47,34.18,0.04,-0.01,-1,0,0.1,,,,,
2025/10/5 01:14,0.0044,36,47,34.18,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 01:15,0.0044,36,47,32.23,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 01:16,0.0048,36,47,33.2,0.04,-0.02,-2,0,0.12,,,,,
2025/10/5 01:17,0.0044,36,47,31.74,0.04,-0.02,-2,0,0.11,,,,,
2025/10/5 01:18,0.0044,36,47,34.18,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 01:19,0.0044,36,47,31.25,0.04,-0.02,-2,0,0.11,,,,,
2025/10/5 01:20,0.0044,36,47,34.67,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 01:21,0.0048,36,47,33.69,0.04,-0.01,-1,0,0.12,,,,,
2025/10/5 01:23,0.0048,36,48,31.74,0.04,-0.01,-1,0,0.12,,,,,
2025/10/5 01:24,0.0048,36,47,31.74,0.04,-0.01,-1,0,0.12,,,,,
2025/10/5 01:25,0.0044,36,47,33.2,0.04,-0.02,-2,0,0.11,,,,,
2025/10/5 01:26,0.0044,36,47,34.18,0.04,-0.02,-2,0,0.11,,,,,
2025/10/5 01:27,0.0044,36,47,31.25,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 01:28,0.0044,36,47,30.27,0.04,-0.02,-2,0,0.11,,,,,
2025/10/5 01:29,0.004,36,47,31.74,0.04,-0.02,-2,0,0.1,,,,,
2025/10/5 01:30,0.004,36,47,32.71,0.04,-0.01,-1,0,0.1,,,,,
2025/10/5 01:32,0.0044,37,47,34.67,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 01:33,0.004,36,47,34.18,0.04,-0.01,-2,0,0.1,,,,,
2025/10/5 01:34,0.0048,36,48,32.71,0.04,-0.02,-2,0,0.12,,,,,
2025/10/5 01:35,0.0048,37,48,34.67,0.04,-0.02,-2,0,0.12,,,,,
2025/10/5 01:36,0.0044,36,48,33.69,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 01:37,0.0044,37,48,34.67,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 01:38,0.0044,37,48,33.69,0.04,-0.02,-2,0,0.11,,,,,
2025/10/5 01:39,0.0048,36,48,34.67,0.04,0,0,0,0.12,,,,,
2025/10/5 01:40,0.0044,36,48,32.23,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 01:42,0.004,36,47,33.2,0.04,-0.02,-2,0,0.1,,,,,
2025/10/5 01:43,0.0048,36,47,33.69,0.04,-0.02,-2,0,0.12,,,,,
2025/10/5 01:44,0.0044,36,47,32.71,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 01:45,0.0044,36,48,32.71,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 01:46,0.0044,36,48,34.18,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 01:47,0.0044,36,48,33.69,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 01:48,0.0044,36,48,34.18,0.04,-0.01,-2,0,0.11,,,,,
2025/10/5 01:49,0.0044,37,48,35.16,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 01:51,0.0044,37,48,34.18,0.04,-0.02,-2,0,0.11,,,,,
2025/10/5 01:52,0.0048,37,48,35.16,0.04,-0.01,-1,0,0.12,,,,,
2025/10/5 01:53,0.0044,37,48,34.67,0.04,-0.01,-1,0,0.11,,,,,
2025/10/5 01:54,0.0044,37,48,34.18,0.04,-0.01,-1,0,0.11,,,,,
